model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,9q,0.262937,0.520664,0.271091,0.167877,0.133367,-0.0342133,0.940744,0.749652,0.203884,0.500768,0.917051,0.966206,0.0544532,0.0405511
cloneatt,10p,0.526048,0.72616,0.527308,0.13938,0.110069,-0.0381178,0.983455,0.771757,0.472703,0.494624,0.898618,0.952381,0.023147,0.872815
cloneatt,10q,0.146525,0.391741,0.153461,0.189116,0.151001,0.0693497,1.0286,0.82112,0.143441,0.451613,0.887865,0.9447,0.0572959,0.0267067
cloneatt,11p,0.29717,0.54942,0.301862,0.156631,0.124959,-0.0731678,0.914775,0.731185,0.260402,0.514593,0.924731,0.966206,0.0533253,0.0475783
cloneatt,11q,0.243625,0.496241,0.246255,0.173509,0.13691,-0.0551567,1.01094,0.795185,0.247175,0.513057,0.884793,0.946237,0.043518,0.165752
cloneatt,12p,0.419968,0.651762,0.424794,0.156011,0.129423,0.0118279,0.928528,0.768776,0.280222,0.49616,0.918587,0.963134,0.0245854,0.821739
cloneatt,12q,0.291939,0.542717,0.294542,0.168539,0.135609,-0.0313205,1.01938,0.819382,0.306476,0.474654,0.892473,0.943164,0.0369977,0.329227
cloneatt,13p,0.791107,0.891352,0.794509,0.089341,0.0704587,-0.140699,1.07092,0.856842,0.824544,0.416283,0.834101,0.90937,0.0987254,5.44385e-06
cloneatt,13q,0.254876,0.511815,0.261954,0.175131,0.138027,0.10119,1.03025,0.814056,0.274851,0.463902,0.890937,0.941628,0.0557607,0.0335521
cloneatt,14p,0.799704,0.894771,0.800615,0.0949506,0.0738011,-0.0155735,1.12623,0.868935,0.812479,0.416283,0.820276,0.906298,0.0581317,0.0235255
cloneatt,14q,0.254431,0.511212,0.261338,0.180554,0.143415,-0.0823065,0.975295,0.779481,0.152329,0.491551,0.918587,0.947773,0.0410964,0.216844
cloneatt,15p,0.760328,0.876761,0.76871,0.0982818,0.0767336,-0.13948,0.938847,0.743553,0.726484,0.459293,0.894009,0.946237,0.0743395,0.00139835
cloneatt,15q,0.101174,0.326773,0.106781,0.181618,0.14498,-0.0138692,0.962672,0.769386,0.111008,0.500768,0.915515,0.955453,0.0298839,0.599987
cloneatt,16p,0.724171,0.851873,0.725688,0.107329,0.0859274,-0.04644,0.980635,0.772542,0.673755,0.480799,0.887865,0.949309,0.0414078,0.209666
cloneatt,16q,0.155197,0.403981,0.1632,0.182674,0.148122,0.0213999,1.03806,0.839753,0.215144,0.473118,0.869432,0.935484,0.0356062,0.375156
cloneatt,17p,0.793502,0.891839,0.795376,0.0917004,0.0725485,0.058228,0.985353,0.77818,0.769658,0.474654,0.875576,0.929339,0.04245,0.186971
cloneatt,17q,0.608535,0.781119,0.610147,0.124743,0.100021,0.0670064,1.03001,0.82145,0.618749,0.474654,0.895545,0.956989,0.0481401,0.095009
cloneatt,18p,0.674241,0.826986,0.683906,0.11291,0.0893625,0.0247827,1.1602,0.915412,0.750757,0.414747,0.837174,0.912442,0.0599839,0.0176452
cloneatt,18q,0.0972005,0.328327,0.107798,0.17686,0.138379,0.0805315,0.957522,0.750575,0.139975,0.525346,0.915515,0.96467,0.0477706,0.099539
cloneatt,19p,0.634351,0.796847,0.634966,0.122784,0.0980355,-0.0181361,1.02898,0.82751,0.633708,0.456221,0.889401,0.947773,0.0424298,0.187394
cloneatt,19q,0.370744,0.610177,0.372316,0.160403,0.128894,-0.0420869,1.03467,0.835219,0.402312,0.470046,0.880184,0.9447,0.0328298,0.477976
cloneatt,20p,0.635322,0.799812,0.639699,0.122434,0.0953391,0.0636914,0.953828,0.739472,0.565297,0.506912,0.898618,0.958525,0.0522398,0.0553138
cloneatt,20q,0.326118,0.579648,0.335992,0.157053,0.128011,0.0446335,0.987366,0.80725,0.367987,0.46851,0.900154,0.955453,0.0447325,0.143995
cloneatt,21p,0.778271,0.882271,0.778402,0.0906097,0.0705903,-0.0175749,1.09159,0.842487,0.817672,0.428571,0.863287,0.923195,0.058785,0.0212777
cloneatt,21q,0.462291,0.690954,0.477417,0.14917,0.122065,0.148515,0.915946,0.759605,0.343256,0.49616,0.915515,0.956989,0.080307,0.000415617
cloneatt,22p,0.8291,0.913381,0.834265,0.0841109,0.0669971,-0.171108,1.02033,0.827224,0.831943,0.422427,0.861751,0.943164,0.114203,7.1472e-08
cloneatt,22q,0.685211,0.829721,0.688438,0.113704,0.0896455,0.095157,1.05648,0.823682,0.690119,0.473118,0.906298,0.941628,0.0587721,0.0213202
