model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
hybrid,17p,0.939472,0.969466,0.939865,0.0496468,0.0376213,-0.0250029,1.06967,0.838881,0.946601,0.41321,0.850998,0.906298,0.057295,0.0267104
hybrid,17q,0.900131,0.94926,0.901095,0.0630063,0.049401,0.0454929,1.12635,0.889064,0.917264,0.40553,0.835637,0.913978,0.0614223,0.0140254
hybrid,18p,0.933805,0.967324,0.935716,0.0508977,0.0367331,-0.187222,1.14488,0.87957,0.95338,0.403994,0.81874,0.913978,0.115061,5.51866e-08
hybrid,18q,0.897083,0.947459,0.897678,0.0597142,0.0440578,0.0137017,1.03931,0.792181,0.918596,0.465438,0.880184,0.940092,0.02858,0.656227
hybrid,19p,0.943454,0.971548,0.943906,0.0482848,0.0366408,0.115828,1.068,0.8242,0.946287,0.443932,0.844854,0.918587,0.0742308,0.00142837
hybrid,19q,0.918946,0.959744,0.921108,0.0575686,0.0438686,-0.193294,1.1364,0.889894,0.936541,0.407066,0.832565,0.910906,0.112686,1.12395e-07
hybrid,20p,0.922648,0.96102,0.923559,0.0563872,0.0396419,-0.0164917,1.17758,0.862436,0.942496,0.428571,0.834101,0.904762,0.05483,0.0384137
hybrid,20q,0.920508,0.96036,0.922292,0.0539404,0.0419191,0.147918,1.01329,0.803961,0.924946,0.460829,0.855607,0.926267,0.081656,0.000311845
hybrid,21p,0.936069,0.968378,0.937757,0.0486539,0.0359062,-0.0630391,1.13624,0.841155,0.949851,0.425499,0.835637,0.912442,0.0704205,0.00294809
hybrid,21q,0.928758,0.965111,0.93144,0.054297,0.0410654,0.216383,1.08792,0.848062,0.93704,0.445469,0.834101,0.90937,0.0989696,5.10907e-06
hybrid,22p,0.942891,0.971784,0.944365,0.0486221,0.0362341,0.216133,1.12495,0.868393,0.9514,0.411674,0.814132,0.898618,0.132185,2.1108e-10
hybrid,22q,0.927278,0.96379,0.928892,0.0546511,0.0418256,-0.0924905,1.05609,0.81509,0.927306,0.457757,0.866359,0.913978,0.0646216,0.008254
