model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,17p,0.94595,0.972602,0.945955,0.0469151,0.0359084,-0.0340631,1.0643,0.845244,0.951117,0.402458,0.832565,0.917051,0.0689129,0.00388574
armtoken,17q,0.91675,0.958,0.917763,0.0575257,0.0445008,0.0683879,1.06918,0.842464,0.925016,0.473118,0.852535,0.913978,0.0539565,0.0435256
armtoken,18p,0.941846,0.970991,0.942823,0.0477064,0.034326,0.149585,1.13308,0.868241,0.958023,0.439324,0.849462,0.900154,0.0987761,5.37268e-06
armtoken,18q,0.905076,0.951592,0.905528,0.0573486,0.042418,-0.0891881,1.07233,0.808399,0.925253,0.462366,0.886329,0.93702,0.0678505,0.00470371
armtoken,19p,0.945538,0.973068,0.946861,0.0473869,0.0356653,0.196028,1.16397,0.915103,0.958186,0.393241,0.834101,0.890937,0.136711,4.26101e-11
armtoken,19q,0.927603,0.963441,0.928219,0.0544073,0.0401819,0.107146,1.13812,0.858127,0.941713,0.46851,0.844854,0.910906,0.0659817,0.00653492
armtoken,20p,0.926993,0.963985,0.929267,0.0547806,0.0381665,-0.248315,1.24185,0.921505,0.952532,0.422427,0.798771,0.889401,0.121728,6.92576e-09
armtoken,20q,0.924732,0.963291,0.92793,0.0524877,0.0408064,0.226596,1.02849,0.835183,0.934327,0.447005,0.827957,0.918587,0.110269,2.28264e-07
armtoken,21p,0.936973,0.968352,0.937706,0.0483087,0.0348449,0.11707,1.15018,0.862899,0.956416,0.419355,0.831029,0.898618,0.0969912,8.50556e-06
armtoken,21q,0.933544,0.966362,0.933855,0.0524417,0.0399852,-0.0819502,1.05921,0.81298,0.934421,0.459293,0.857143,0.930876,0.0627861,0.0112253
armtoken,22p,0.946282,0.972877,0.946489,0.0471564,0.034536,0.0294664,1.13125,0.86067,0.956621,0.427035,0.817204,0.889401,0.0742354,0.00142708
armtoken,22q,0.9335,0.966522,0.934165,0.0522606,0.0399889,-0.00144705,1.05836,0.814646,0.934217,0.462366,0.861751,0.924731,0.0343097,0.421407
