model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
clonemlp,12q,0.21155,0.46567,0.216848,0.177849,0.144812,-0.0260089,0.976834,0.796079,0.171113,0.456221,0.915515,0.955453,0.0373276,0.318917
clonemlp,13p,0.690564,0.838311,0.702765,0.108736,0.0866769,-0.0610807,1.00275,0.797947,0.688498,0.470046,0.886329,0.93702,0.0527318,0.0516824
clonemlp,13q,0.126966,0.3614,0.13061,0.189568,0.152889,-0.0436327,1.01955,0.824887,0.141966,0.47619,0.88172,0.9447,0.0407564,0.224892
clonemlp,14p,0.755279,0.871579,0.75965,0.104954,0.0828747,0.0529508,1.05351,0.832075,0.741511,0.453149,0.852535,0.913978,0.0588901,0.0209347
clonemlp,14q,0.111399,0.343063,0.117692,0.197113,0.151996,-0.0476955,1.02881,0.793385,0.0790328,0.545315,0.877112,0.93702,0.034975,0.397268
clonemlp,15p,0.70438,0.843726,0.711873,0.109152,0.0858497,0.0134805,0.929278,0.738277,0.656294,0.494624,0.88172,0.9447,0.0290721,0.634951
clonemlp,15q,0.116935,0.344657,0.118789,0.180018,0.14409,0.00208144,0.913297,0.730727,0.0258362,0.552995,0.921659,0.963134,0.0340941,0.429409
clonemlp,16p,0.47223,0.687769,0.473026,0.148464,0.119736,0.0128632,1.02331,0.820814,0.450087,0.459293,0.880184,0.943164,0.0331146,0.466802
clonemlp,16q,0.222517,0.473568,0.224266,0.175245,0.140319,-0.0105088,0.981671,0.784622,0.192626,0.511521,0.898618,0.953917,0.0220643,0.906184
clonemlp,17p,0.699963,0.841921,0.70883,0.110535,0.0876799,-0.000931631,0.974868,0.771771,0.66701,0.46851,0.883257,0.950845,0.0250922,0.80225
clonemlp,17q,0.152022,0.396502,0.157214,0.183595,0.148425,-0.00381931,0.983265,0.794704,0.120974,0.486943,0.904762,0.947773,0.0243633,0.830058
clonemlp,18p,0.621369,0.793561,0.629739,0.121729,0.0986324,-0.102285,0.986724,0.808032,0.614379,0.44086,0.900154,0.953917,0.0885136,6.72411e-05
clonemlp,18q,0.184304,0.434976,0.189204,0.168112,0.133205,0.015665,0.930783,0.737409,0.179048,0.537634,0.927803,0.961598,0.0331966,0.463608
clonemlp,19p,0.673295,0.824605,0.679973,0.116062,0.0928549,-0.0672833,1.05455,0.847867,0.68559,0.431644,0.858679,0.935484,0.060135,0.0172291
clonemlp,19q,0.458127,0.687616,0.472816,0.148849,0.118657,0.130998,1.00876,0.818378,0.468228,0.485407,0.884793,0.9447,0.0709632,0.00266518
clonemlp,20p,0.640775,0.80234,0.643749,0.121515,0.0955726,-0.0815934,1.03612,0.818258,0.649752,0.456221,0.878648,0.938556,0.0745256,0.00134833
clonemlp,20q,0.4583,0.679857,0.462205,0.14081,0.113715,-0.0371077,0.910996,0.737767,0.404704,0.506912,0.923195,0.967742,0.0352985,0.38584
clonemlp,21p,0.701797,0.846497,0.716558,0.10508,0.0829789,0.0066723,1.0951,0.86061,0.756396,0.416283,0.823349,0.897081,0.065873,0.00665927
clonemlp,21q,0.549137,0.745551,0.555846,0.136594,0.108759,0.114882,0.932158,0.75207,0.473525,0.513057,0.906298,0.958525,0.0715447,0.0023901
clonemlp,22p,0.782528,0.887137,0.787012,0.0948817,0.0758832,0.0708681,0.976583,0.780105,0.756648,0.460829,0.878648,0.940092,0.0586892,0.021595
clonemlp,22q,0.301835,0.560779,0.314473,0.169334,0.137975,0.133062,0.995259,0.815069,0.274484,0.480799,0.884793,0.952381,0.0717004,0.00232102
