model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
dominantclone,10p,0.317411,0.564347,0.318487,0.165567,0.1318,0.0331709,0.942841,0.751008,0.224809,0.503536,0.910891,0.958982,0.0281487,0.62388
dominantclone,10q,0.242521,0.499659,0.249659,0.177669,0.140587,-0.00832742,0.976917,0.771764,0.164771,0.487977,0.920792,0.954738,0.0388645,0.231269
dominantclone,11p,0.246938,0.499493,0.249494,0.160894,0.128472,-0.0427155,0.888844,0.712975,0.189167,0.547383,0.925035,0.97454,0.0418469,0.16419
dominantclone,11q,0.14845,0.392221,0.153837,0.183618,0.146738,0.0013332,0.965604,0.771703,0.0916239,0.506365,0.912306,0.953324,0.0240092,0.805243
dominantclone,12p,0.150246,0.416389,0.17338,0.188683,0.151777,0.0992149,1.00501,0.811654,0.119543,0.466761,0.902405,0.947666,0.0450947,0.109773
dominantclone,12q,0.230858,0.486575,0.236755,0.173344,0.140272,0.0539372,0.982292,0.796003,0.220242,0.478076,0.898161,0.956153,0.0554403,0.0248815
dominantclone,13p,0.0966494,0.310999,0.0967202,0.185779,0.149667,0.00832188,0.945193,0.762316,0.0328293,0.53041,0.916549,0.953324,0.0286728,0.600389
dominantclone,13q,0.152381,0.393484,0.15483,0.186741,0.150704,0.0525859,1.00828,0.814401,0.135753,0.476662,0.896747,0.957567,0.0419869,0.161467
dominantclone,14p,0.119003,0.371617,0.138099,0.200021,0.161615,-0.0870235,1.05057,0.85117,0.0975985,0.46959,0.876945,0.934936,0.0487064,0.0676955
dominantclone,14q,0.169458,0.41639,0.173381,0.186909,0.148272,-0.0271192,0.975349,0.776176,0.0861493,0.472419,0.906648,0.950495,0.0243958,0.789374
dominantclone,15p,0.101172,0.339858,0.115503,0.18747,0.154257,0.078423,0.957237,0.793026,0.0557234,0.476662,0.912306,0.957567,0.0556988,0.0238819
dominantclone,15q,0.0490364,0.226339,0.0512294,0.187883,0.150889,-0.00429945,0.951178,0.7661,0.0288852,0.51768,0.920792,0.957567,0.0231036,0.84075
