model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
cloneatt,7q,0.294586,0.546446,0.298604,0.162604,0.129478,-0.0711284,0.963003,0.768555,0.28377,0.49616,0.912442,0.960061,0.0428656,0.178475
cloneatt,8p,0.502104,0.709566,0.503484,0.14027,0.110632,0.0212392,1.14283,0.895889,0.609836,0.454685,0.84639,0.915515,0.0419921,0.196697
cloneatt,8q,0.278295,0.532139,0.283172,0.163971,0.130816,0.078193,0.954293,0.763,0.260007,0.513057,0.912442,0.953917,0.0443317,0.150906
cloneatt,9p,0.496848,0.706775,0.499531,0.142658,0.112446,0.0825981,0.991666,0.779649,0.466788,0.50384,0.897081,0.950845,0.038789,0.275929
cloneatt,9q,0.542446,0.739281,0.546536,0.132269,0.102763,0.0626634,1.01437,0.787473,0.568734,0.50384,0.894009,0.943164,0.0339614,0.434375
cloneatt,10p,0.630048,0.79626,0.634029,0.123142,0.0989247,0.0438995,1.07833,0.869278,0.668111,0.427035,0.866359,0.918587,0.0579787,0.0240812
cloneatt,10q,0.389716,0.625083,0.390728,0.159919,0.127395,0.0132652,0.968936,0.770781,0.308327,0.508449,0.892473,0.9447,0.0236464,0.855872
cloneatt,11p,0.421762,0.650185,0.422741,0.142071,0.11592,0.0254611,0.941739,0.766333,0.417311,0.491551,0.913978,0.96467,0.0203577,0.948147
cloneatt,11q,0.211347,0.473805,0.224491,0.177172,0.140799,0.132866,1.00744,0.80615,0.227138,0.50384,0.900154,0.947773,0.0737111,0.0015803
cloneatt,12p,0.746141,0.863856,0.746247,0.103211,0.0830411,0.0350924,1.11547,0.8959,0.774372,0.420891,0.849462,0.923195,0.0615587,0.0137195
cloneatt,12q,0.30361,0.55178,0.304461,0.167144,0.136235,-0.0302258,0.971309,0.793289,0.256408,0.483871,0.898618,0.949309,0.0415977,0.205382
cloneatt,13p,0.722883,0.852354,0.726507,0.102901,0.0806889,0.0854826,1.13002,0.896302,0.783566,0.443932,0.840246,0.907834,0.064477,0.00845918
cloneatt,13q,0.259042,0.522884,0.273408,0.174641,0.139043,0.144815,1.01813,0.818982,0.271903,0.488479,0.870968,0.9447,0.0761189,0.000983455
cloneatt,14p,0.728022,0.854475,0.730127,0.110644,0.0867329,0.11315,1.16397,0.914338,0.759071,0.436252,0.829493,0.904762,0.078945,0.000552755
cloneatt,14q,0.536104,0.734246,0.539118,0.14242,0.112699,-0.0913369,1.05526,0.829107,0.526164,0.466974,0.88172,0.929339,0.0556529,0.0340861
cloneatt,15p,0.77842,0.888731,0.789842,0.0944996,0.0760288,0.19228,1.06428,0.87782,0.803772,0.417819,0.852535,0.926267,0.114808,5.9579e-08
cloneatt,15q,0.265526,0.516371,0.266639,0.164176,0.131507,-0.0162837,0.97037,0.775732,0.273408,0.513057,0.90937,0.961598,0.0349649,0.397629
cloneatt,16p,0.727456,0.858119,0.736368,0.106688,0.0851911,-0.206334,1.17488,0.947945,0.787147,0.417819,0.815668,0.889401,0.109492,2.85699e-07
cloneatt,16q,0.300492,0.561296,0.315053,0.166225,0.131284,0.141819,0.984378,0.785568,0.295771,0.522273,0.878648,0.947773,0.0595885,0.0187765
cloneatt,17p,0.745091,0.865526,0.749136,0.101884,0.0798128,0.0859884,1.07946,0.855003,0.773648,0.465438,0.855607,0.918587,0.0687287,0.00401752
cloneatt,17q,0.430448,0.663146,0.439763,0.150465,0.122096,0.112547,0.973673,0.794592,0.396111,0.491551,0.898618,0.947773,0.0567734,0.0288835
cloneatt,18p,0.734125,0.860254,0.740037,0.102006,0.080268,-0.135374,1.24057,0.969564,0.820397,0.388633,0.83871,0.904762,0.104345,1.21414e-06
cloneatt,18q,0.561769,0.769602,0.592287,0.123221,0.0942566,0.253978,1.05028,0.822542,0.663193,0.491551,0.880184,0.938556,0.109297,3.02213e-07
cloneatt,19p,0.737507,0.861655,0.742449,0.104033,0.0823128,-0.172507,1.14824,0.926392,0.797189,0.431644,0.844854,0.917051,0.105255,9.44979e-07
cloneatt,19q,0.61944,0.787518,0.620185,0.124741,0.0977665,0.00523566,1.09831,0.872096,0.686484,0.47619,0.866359,0.929339,0.0394165,0.258809
cloneatt,20p,0.74952,0.870695,0.75811,0.101469,0.0793047,0.218821,1.16013,0.912606,0.800523,0.420891,0.820276,0.90169,0.11865,1.83236e-08
cloneatt,20q,0.546336,0.74073,0.54868,0.128861,0.103057,-0.0207267,1.03708,0.834538,0.613669,0.474654,0.883257,0.943164,0.0415009,0.207557
cloneatt,21p,0.775838,0.886491,0.785866,0.0911054,0.0713547,-0.244732,1.15187,0.921605,0.843507,0.416283,0.834101,0.898618,0.118059,2.20212e-08
cloneatt,21q,0.528074,0.730692,0.533911,0.139748,0.111449,0.13337,1.04725,0.844629,0.551096,0.463902,0.863287,0.926267,0.0701367,0.00310684
cloneatt,22p,0.840865,0.918323,0.843318,0.081164,0.0628068,-0.137757,1.09478,0.86347,0.864477,0.490015,0.843318,0.904762,0.0641738,0.00890426
cloneatt,22q,0.782768,0.886377,0.785664,0.0944554,0.0755731,-0.113752,1.09092,0.879773,0.811911,0.422427,0.855607,0.913978,0.0813105,0.000335809
