model,chromosome_arm,true_r2,pearson_r,pearson_r2,rmse,mae,mean_z,std_z,mean_abs_z,contraction,coverage_50,coverage_90,coverage_95,sbc_ks_stat,sbc_ks_p
armtoken,14p,0.933728,0.966482,0.934088,0.0546167,0.0390213,-0.00369206,1.0911,0.82782,0.938111,0.470046,0.843318,0.915515,0.0461037,0.122263
armtoken,14q,0.891132,0.944677,0.892415,0.0689942,0.0519804,0.0367888,0.993159,0.763302,0.878266,0.483871,0.892473,0.949309,0.0504835,0.0701192
armtoken,15p,0.949268,0.974462,0.949576,0.0452173,0.0344527,-0.032265,0.88848,0.700859,0.929869,0.490015,0.90169,0.956989,0.0439032,0.158586
armtoken,15q,0.890312,0.944032,0.891195,0.0634455,0.0496194,-0.0849801,1.1127,0.863335,0.911461,0.436252,0.863287,0.912442,0.0762682,0.000954478
armtoken,16p,0.930315,0.964576,0.930408,0.0539471,0.0411465,0.0227723,0.970302,0.769975,0.921236,0.47619,0.875576,0.949309,0.0509866,0.0655679
armtoken,16q,0.9284,0.964113,0.929515,0.0531811,0.0413527,0.0917226,0.923841,0.729737,0.912724,0.477727,0.897081,0.955453,0.0558676,0.0330298
armtoken,17p,0.944411,0.97191,0.944609,0.0475782,0.0360064,0.0291423,1.01,0.783873,0.940813,0.43318,0.861751,0.935484,0.0435512,0.165125
armtoken,17q,0.911897,0.955518,0.913016,0.0591786,0.0459247,-0.00216682,0.99933,0.79012,0.909938,0.474654,0.877112,0.943164,0.0316605,0.525159
armtoken,18p,0.936875,0.967976,0.936978,0.0497034,0.0363401,0.02238,1.09618,0.839011,0.949488,0.453149,0.863287,0.924731,0.0512289,0.0634671
armtoken,18q,0.901531,0.949975,0.902453,0.0584096,0.0432949,-0.0186238,0.92093,0.6949,0.894617,0.525346,0.929339,0.963134,0.043295,0.170017
armtoken,19p,0.946289,0.972835,0.946408,0.0470589,0.035932,0.0586155,0.905871,0.715592,0.931098,0.499232,0.910906,0.97235,0.0461451,0.12165
armtoken,19q,0.927152,0.96311,0.92758,0.0545767,0.0410319,-0.0577414,1.09511,0.84112,0.93672,0.44086,0.854071,0.924731,0.0545444,0.0400244
armtoken,20p,0.931865,0.965526,0.93224,0.0529212,0.0371439,-0.000667859,1.03577,0.752596,0.933424,0.471582,0.895545,0.946237,0.0388056,0.275466
armtoken,20q,0.92906,0.96388,0.929064,0.0509563,0.0397259,-0.00944927,1.11581,0.882524,0.944747,0.407066,0.814132,0.900154,0.0699118,0.00323816
armtoken,21p,0.93348,0.966577,0.934271,0.0496295,0.036565,-0.0295985,1.06533,0.828743,0.946925,0.428571,0.837174,0.907834,0.0515229,0.0609964
armtoken,21q,0.934055,0.966701,0.93451,0.0522395,0.0399147,0.0806174,0.970524,0.758661,0.927725,0.474654,0.883257,0.958525,0.0512455,0.0633254
armtoken,22p,0.949526,0.974447,0.949546,0.0457102,0.0340544,-0.00475421,1.05349,0.804007,0.948923,0.451613,0.84639,0.913978,0.0424224,0.187547
armtoken,22q,0.930519,0.965406,0.932008,0.0534194,0.0411738,0.125266,1.12214,0.871309,0.939732,0.439324,0.835637,0.904762,0.0716368,0.00234899
